click_id,timestamp,type,campaign,banner,content_unit,network,browser,operating_system,country,state,city
"7,02766566428803E+018",1636255920,CLICK_COMMAND,3627337,11094409,4529255,3282,11,17,1,1,4062
"7,02766568146961E+018",1636255925,CLICK_COMMAND,1942685,6639054,3144994,268,11,17,1,13,415355
"7,02766570294346E+018",1636255929,CLICK_COMMAND,4677208,14702792,4678347,268,0,12,1,7,35408
"7,02766574589582E+018",1636255939,SUBREQUEST_PARENT,1907433,6517883,3769543,42,6,17,1,9,127672
"7,02766575877731E+018",1636255942,CLICK_COMMAND,4803958,14833858,4565532,3447,6,17,1,10,35430
"7,02766576736574E+018",1636255944,DYNAMIC,4397944,13960925,4398323,408,11,12,1,10,207057
"7,02766580602136E+018",1636255953,CLICK_COMMAND,3651184,11155343,4117394,250,11,12,1,2,94707
"7,02766584038464E+018",1636255961,SUBREQUEST_PARENT,1907433,6517883,3769543,42,11,17,1,3,1739
"7,02766584467515E+018",1636255962,DYNAMIC,4828762,14852082,4636911,2007,11,12,1,1,4062
"7,02766588332999E+018",1636255971,CLICK_COMMAND,4722449,14665718,4690250,268,8,14,25,188,46029
"7,02766589621509E+018",1636255974,CLICK_COMMAND,3351869,10406152,4311903,3282,0,0,7,2554,72185
"7,02766593916581E+018",1636255984,CLICK_COMMAND,4787157,14763679,4681887,3507,11,12,1,15,11746
"7,02766595205071E+018",1636255987,DYNAMIC,4709690,14654261,4596310,268,8,14,7,5459,82796
"7,02766599929535E+018",1636255998,DYNAMIC,4749365,14647990,4693698,270,11,17,7,2554,72229
"7,02766600358973E+018",1636255999,CLICK_COMMAND,4528162,14073114,4566679,3282,0,14,1,2,206432
"7,02766601647391E+018",1636256002,DYNAMIC,4818167,14818806,4480802,408,0,14,1,1,22817
"7,0276660637196E+018",1636256013,DYNAMIC,4803918,14783593,3830755,42,6,17,1,3,1739
"7,02766610237771E+018",1636256022,DYNAMIC,4848349,14925168,3769556,42,11,12,1,9,44074
"7,02766612814417E+018",1636256028,CLICK_COMMAND,4478509,13924888,4599678,268,11,12,1,7,1712
"7,02766615821648E+018",1636256035,CLICK_COMMAND,3542537,10881996,4515101,834,0,0,1,6,11322
"7,02766619258729E+018",1636256044,SUBREQUEST_PARENT,1907433,6517921,3769553,42,11,12,1,9,467758
"7,02766620974908E+018",1636256047,CLICK_COMMAND,4722481,14667880,4690250,268,0,14,4,701,52484
"7,02766624411143E+018",1636256055,CLICK_COMMAND,498678,1991488,2618007,742,11,17,1,1,4062
"7,02766626987888E+018",1636256061,DYNAMIC,3001016,9947934,3559988,3142,8,5,1,9,1783
"7,02766627846993E+018",1636256063,DYNAMIC,4756659,14665046,2990606,389,11,12,201,5841,70024
"7,02766630423868E+018",1636256069,CLICK_COMMAND,4772124,14694239,4587260,987,11,12,2,44,89638
"7,02766631712418E+018",1636256072,CLICK_COMMAND,4050469,12187720,3881042,268,8,14,1,10,207057
"7,02766632141829E+018",1636256073,CLICK_COMMAND,4722507,14666392,4690250,268,8,14,96,6771,56069
"7,02766632142203E+018",1636256073,DYNAMIC,4848349,14925168,3769554,42,11,12,1,1,1765
"7,02766634718705E+018",1636256079,DYNAMIC,4847412,14923074,4701112,270,11,10,7,5459,82796
"7,02766640302201E+018",1636256092,CLICK_COMMAND,4093287,14507801,4320420,3202,30,12,1,3,482412
"7,02766642879273E+018",1636256098,CLICK_COMMAND,4722481,14667880,4690250,268,11,12,4,737,53678
"7,02766643309511E+018",1636256099,DYNAMIC,4851433,14934315,3769580,42,15,17,1,2,870402
"7,02766643739715E+018",1636256100,DYNAMIC,4520830,14056287,4662603,42,0,14,1,6,11322
"7,02766644167737E+018",1636256102,CLICK_COMMAND,1497769,5088778,3397867,17,0,6,0,0,0
"7,02766644597142E+018",1636256102,CLICK_COMMAND,1536643,5246144,3423941,19,0,6,0,0,0
"7,02766645886157E+018",1636256105,DYNAMIC,4847828,14924122,3781165,42,0,12,2,51,952576
"7,02766650181596E+018",1636256115,SUBREQUEST_PARENT,1907433,14055013,3769572,42,0,12,3,42,1737
"7,02766654475757E+018",1636256125,CLICK_COMMAND,3350692,10404670,4311926,3282,8,8,1,7,1712
"7,02766655764149E+018",1636256128,DYNAMIC,3839906,12087622,4256585,408,11,12,1,3,1739
"7,02766658771315E+018",1636256135,SUBREQUEST_PARENT,1907433,14055974,3769572,42,0,12,1,10,14843
"7,02766658771937E+018",1636256135,SUBREQUEST_PARENT,1907433,14054316,3769572,42,0,12,2,46,2562
"7,0276666134743E+018",1636256141,CLICK_COMMAND,4722507,14666389,4690250,268,8,14,96,6771,56069
"7,02766670797642E+018",1636256163,DYNAMIC,4803918,14783593,3702468,42,11,5,1,2,17523
"7,02766671226241E+018",1636256165,CLICK_COMMAND,4722443,14665472,4690250,268,11,12,89,1002,55897
"7,02766681104607E+018",1636256187,DYNAMIC,2376239,9684968,4625081,42,6,17,1,12,1795
"7,02766681963443E+018",1636256189,CLICK_COMMAND,4823127,14918826,3939649,268,11,10,7,2554,72512
"7,02766684540541E+018",1636256195,CLICK_COMMAND,4743804,14934251,2982629,270,0,14,1,6,94943
"7,02766685830034E+018",1636256198,SUBREQUEST_PARENT,1907433,6517918,3769555,42,8,14,0,0,0
"7,02766686690823E+018",1636256200,DYNAMIC,4733443,14637575,4628455,3506,11,12,1,10,1710
"7,02766688835214E+018",1636256205,CLICK_COMMAND,4722449,14665784,4690250,268,11,12,25,191,46125
"7,02766691412365E+018",1636256211,DYNAMIC,3661591,11185575,3849946,3232,8,14,1,7,22751
"7,02766692271384E+018",1636256213,CLICK_COMMAND,4772124,14694239,4587260,987,11,12,2,45,89737
"7,0276669313024E+018",1636256215,CLICK_COMMAND,4724249,14645348,4642279,268,8,14,3,17,11613
"7,02766693130542E+018",1636256215,CLICK_COMMAND,3350692,10404670,4311903,3282,30,12,1,1,124877
"7,02766694848568E+018",1636256219,CLICK_COMMAND,4722454,14666274,4690250,268,11,12,246,831,54645
"7,0276669570743E+018",1636256221,SUBREQUEST_PARENT,1907433,6517918,3769555,42,8,14,1,10,1769
"7,02766697425371E+018",1636256225,DYNAMIC,4709716,14852950,4603448,268,11,5,7,2593,86014
"7,02766703438227E+018",1636256239,DYNAMIC,4065006,12238772,2827836,987,30,14,2,51,1703
"7,0276671116907E+018",1636256257,CLICK_COMMAND,4723120,14558458,4691685,270,30,12,1,7,1712
"7,02766711169162E+018",1636256257,CLICK_COMMAND,4672349,14530464,4003269,268,30,12,1,7,1712
"7,02766716752501E+018",1636256270,CLICK_COMMAND,4722449,14665719,4690250,268,11,12,25,188,46029
"7,02766716752776E+018",1636256270,DYNAMIC,4772323,14784064,4694998,268,30,12,1,14,207430
"7,02766716753183E+018",1636256270,DYNAMIC,4520813,14060280,4662605,42,0,14,3,26,440032
"7,0276671804107E+018",1636256273,DYNAMIC,4713978,14854838,4690247,268,8,5,246,913,55421
"7,02766718470573E+018",1636256274,CLICK_COMMAND,4792766,14750748,3455114,3115,8,14,2,51,952576
"7,02766718900365E+018",1636256275,CLICK_COMMAND,4795043,14756645,4696415,3578,11,12,2,51,1703
"7,02766719758991E+018",1636256277,DYNAMIC,4855054,14943905,4386889,241,30,12,209,2352,70265
"7,02766720189851E+018",1636256279,CLICK_COMMAND,4736946,14594212,4407313,3348,8,14,6,1814,66147
"7,02766721047947E+018",1636256280,CLICK_COMMAND,4511338,14464645,4320420,3202,11,12,1,11,694285
"7,02766724054299E+018",1636256287,CLICK_COMMAND,4840291,14917090,4701042,270,11,12,1,2,44910
"7,02766725343301E+018",1636256290,CLICK_COMMAND,4590953,14925711,4673965,3334,29,12,1,2,3324
"7,02766725343727E+018",1636256290,DYNAMIC,4520815,14060294,4662598,42,11,12,1,1,43946
"7,02766728779524E+018",1636256298,DYNAMIC,3523161,13957750,4659461,3492,11,12,71,5986,50579
"7,02766730067201E+018",1636256301,DYNAMIC,4574462,14180267,4418158,42,11,12,1,2,694856
"7,027667317849E+018",1636256305,DYNAMIC,4799702,14770779,4291409,408,11,12,1,10,10200
"7,02766732214384E+018",1636256306,CLICK_COMMAND,4808729,14828142,4334562,268,30,12,1,1,1019299
"7,02766733503051E+018",1636256309,CLICK_COMMAND,4743804,14925599,2982629,270,30,14,1,10,35219
"7,02766736509685E+018",1636256317,DYNAMIC,4684075,14823498,4528672,71,11,17,1,7,38428
"7,02766738227495E+018",1636256320,DYNAMIC,4827917,14879322,3557688,3145,11,12,1,10,1780
"7,02766741234326E+018",1636256327,CLICK_COMMAND,4718272,14565536,4647948,3334,11,12,1,10,207057
"7,02766741663443E+018",1636256328,CLICK_COMMAND,4677208,14702792,4678347,268,11,12,1,1,1765
"7,02766741663528E+018",1636256328,DYNAMIC,4574466,14180278,4290706,42,8,14,137,1672,211497
"7,02766745528822E+018",1636256337,CLICK_COMMAND,4709719,14851869,4690250,268,8,14,1,3,89148
"7,02766745528867E+018",1636256337,DYNAMIC,4833614,14872075,3769545,42,15,17,1,7,38286
"7,02766746387979E+018",1636256339,DYNAMIC,4834352,14874628,4417944,42,13,10,1,11,96016
"7,02766746388051E+018",1636256339,CLICK_COMMAND,4672471,14449934,3979460,250,11,12,1,7,1712
"7,02766746389774E+018",1636256340,CLICK_COMMAND,4848234,14924851,4517167,3374,11,12,1,9,206840
"7,02766749394305E+018",1636256346,CLICK_COMMAND,4803650,14795403,4698046,270,30,14,202,2228,69349
"7,02766751112351E+018",1636256350,DYNAMIC,4746795,14636851,4386889,241,8,14,1,2,35187
"7,02766751541815E+018",1636256351,DYNAMIC,4613665,14323293,3209258,3027,8,14,1,1,39946
"7,02766751541867E+018",1636256351,DYNAMIC,3754319,11519733,4530222,71,8,14,1,1,39946
"7,02766755407285E+018",1636256360,DYNAMIC,4799702,14770779,4291409,408,11,12,1,6,11322
"7,02766755407377E+018",1636256360,DYNAMIC,4850468,14930319,4498627,42,8,5,1,3,482412
"7,02766757984187E+018",1636256366,CLICK_COMMAND,4704307,14586305,3896014,268,8,5,246,831,54695
"7,02766760561351E+018",1636256372,CLICK_COMMAND,4713978,14854828,4690250,268,11,12,246,769,54133
"7,02766760992244E+018",1636256373,DYNAMIC,4520813,14056216,4662599,42,0,12,1,2,1019649
"7,02766761850641E+018",1636256375,SUBREQUEST_PARENT,1907433,14055986,3769575,42,0,14,15,55,45077
"7,02766762280859E+018",1636256377,CLICK_COMMAND,4646015,14365177,4479470,3359,6,17,2,51,1703
"7,02766762709602E+018",1636256377,SUBREQUEST_PARENT,1907433,6517886,3702470,42,11,17,1,5,693970
"7,0276676657576E+018",1636256386,SUBREQUEST_PARENT,1907433,14055974,3769572,42,11,12,1,7,1712
"7,02766770439802E+018",1636256395,CLICK_COMMAND,4727929,14567025,4563989,987,11,12,2,46,2562
"7,02766773018414E+018",1636256401,DYNAMIC,3998268,13603168,3769574,42,0,12,1,16,1084386
"7,02766773446142E+018",1636256402,CLICK_COMMAND,1497769,5088778,3397867,17,0,6,0,0,0
"7,02766773446194E+018",1636256402,CLICK_COMMAND,1497769,5088778,3397867,17,0,6,0,0,0
"7,0276677344624E+018",1636256402,CLICK_COMMAND,1536643,5246144,3423941,19,0,6,0,0,0
"7,02766773876792E+018",1636256403,DYNAMIC,4520813,14060293,4662602,42,0,14,1,1,40048
"7,0276677516407E+018",1636256406,CLICK_COMMAND,247486,820804,397690,13,0,6,0,0,0
"7,02766775164135E+018",1636256406,DYNAMIC,4425747,14646314,4528675,71,11,17,1,15,7612
"7,02766776024433E+018",1636256408,SUBREQUEST_PARENT,1907433,14055981,3769572,42,0,12,170,1938,66993
"7,02766785901586E+018",1636256431,DYNAMIC,4818482,14819750,3425368,408,0,14,1,13,1027283
"7,02766789337514E+018",1636256439,CLICK_COMMAND,4709719,14851731,4690250,268,8,14,1,6,11322
"7,0276679105691E+018",1636256444,CLICK_COMMAND,4066654,12225756,4522547,3334,8,14,1,1,526465
"7,02766798786377E+018",1636256461,CLICK_COMMAND,4027834,12147192,4596175,268,11,12,1,6,206642
"7,02766803081351E+018",1636256471,CLICK_COMMAND,4780844,14716426,4320420,3202,11,12,1,2,640996
"7,02766804370083E+018",1636256474,CLICK_COMMAND,4722443,14665472,4690250,268,11,12,89,1002,55897
"7,02766806517947E+018",1636256479,DYNAMIC,4848345,14925144,3769567,42,0,12,1,6,11322
"7,02766807805946E+018",1636256482,CLICK_COMMAND,4814218,14807585,4219145,250,11,16,1,2,42476
"7,02766809094423E+018",1636256485,CLICK_COMMAND,4590953,14925711,4673965,3334,11,12,1,2,35187
"7,02766809094495E+018",1636256485,DYNAMIC,3973939,13603176,3769568,42,0,12,1,9,35197
"7,02766810813144E+018",1636256489,DYNAMIC,4637698,14353020,4520181,3348,11,12,7,2552,71301
"7,02766812959992E+018",1636256494,CLICK_COMMAND,4713978,14854827,4690250,268,8,14,246,831,54691
"7,02766562133685E+018",1636255910,DYNAMIC,4719691,14552458,3557687,3145,8,14,7,2552,71301
"7,02766569864829E+018",1636255929,CLICK_COMMAND,4809004,14809510,4698463,270,11,12,5,5713,58353
"7,02766569865793E+018",1636255928,DYNAMIC,4851435,14934318,3769582,42,11,17,1,3,1739
"7,02766570294221E+018",1636255929,CLICK_COMMAND,4722443,14665472,4690250,268,8,14,89,1002,55897
"7,02766572442111E+018",1636255934,SUBREQUEST_PARENT,1907433,6517877,3769581,42,6,17,1,6,367257
"7,02766574159856E+018",1636255938,CLICK_COMMAND,3353521,10408898,4311926,3282,11,12,1,14,38148
"7,02766574589156E+018",1636255939,DYNAMIC,4702519,14679658,4536926,71,11,17,1,15,11746
"7,02766574589575E+018",1636255939,DYNAMIC,4848717,14926039,3830756,42,6,17,1,9,127672
"7,02766575878937E+018",1636255942,DYNAMIC,3304669,10286350,3615784,42,8,14,1,9,1021899
"7,02766581462657E+018",1636255955,SUBREQUEST_PARENT,1907433,14050970,3769566,42,0,12,1,2,11280
"7,02766581890915E+018",1636255956,CLICK_COMMAND,3651184,11155343,4117394,250,11,12,2,51,1703
"7,02766582750819E+018",1636255958,DYNAMIC,4794096,14754276,3322925,2046,11,12,2,51,952531
"7,0276658446762E+018",1636255962,CLICK_COMMAND,4722454,14666276,4690250,268,11,12,5,5641,100143
"7,02766588333012E+018",1636255971,DYNAMIC,4510601,14020661,3557686,3145,11,12,1,2,1021798
"7,02766589192228E+018",1636255973,CLICK_COMMAND,4743804,14855515,2982629,270,11,12,2,51,1703
"7,02766591769117E+018",1636255979,DYNAMIC,4834754,14879695,3016441,270,11,17,1,2,694001
"7,02766595205458E+018",1636255987,DYNAMIC,4823064,14835311,4698990,3348,11,5,1,2,43901
"7,02766598640914E+018",1636255995,SUBREQUEST_PARENT,1907433,14055981,3769572,42,11,12,1,2,94079
"7,02766598641792E+018",1636255995,SUBREQUEST_PARENT,1907433,14055986,3769575,42,0,5,1,7,1712
"7,02766600788679E+018",1636256000,DYNAMIC,4847504,14923243,3702467,42,11,16,1,9,694688
"7,02766603796002E+018",1636256007,DYNAMIC,4520817,14056234,4662598,42,11,12,1,10,207151
"7,02766604224404E+018",1636256008,CLICK_COMMAND,4772124,14694239,4587260,987,11,12,2,51,1703
"7,02766607231451E+018",1636256015,SUBREQUEST_PARENT,1907433,14055986,3769575,42,0,0,1,3,1739
"7,0276661023804E+018",1636256022,DYNAMIC,4829774,14855446,3596570,42,11,12,1,9,35066
"7,02766610239121E+018",1636256022,DYNAMIC,4795421,14756976,3769547,42,11,17,2,48,90727
"7,02766611096516E+018",1636256024,CLICK_COMMAND,4050469,12187720,3881042,268,8,14,1,10,207151
"7,02766611525848E+018",1636256025,DYNAMIC,4799702,14767536,4291409,408,11,12,1,10,207057
"7,02766614532306E+018",1636256032,DYNAMIC,4743198,14615446,4363379,3347,11,12,138,1687,63461
"7,02766614961802E+018",1636256033,DYNAMIC,4714055,14799464,4527966,71,11,5,1,3,1739
"7,02766617109384E+018",1636256038,DYNAMIC,4845721,14918881,4386889,241,11,6,1,2,42476
"7,02766618827299E+018",1636256042,SUBREQUEST_PARENT,1907433,6517886,3702470,42,6,17,1,10,1769
"7,02766628705868E+018",1636256065,DYNAMIC,4687311,14573862,4417306,268,0,0,7,2554,72206
"7,02766629994214E+018",1636256068,DYNAMIC,4808762,14798099,4386889,241,11,6,1,2,42476
"7,02766630423849E+018",1636256069,DYNAMIC,4828489,14850923,4699500,270,11,12,89,6065,56028
"7,02766630853398E+018",1636256070,CLICK_COMMAND,4718294,14565817,4584227,3334,11,12,1,16,207631
"7,02766638155465E+018",1636256087,SUBREQUEST_PARENT,1907433,14055848,3769569,42,0,0,1,10,1769
"7,02766638584195E+018",1636256088,CLICK_COMMAND,4784570,14786499,4500165,268,11,17,1,10,14843
"7,02766638584247E+018",1636256088,CLICK_COMMAND,4808809,14798222,4698110,270,11,17,1,10,14843
"7,02766641590633E+018",1636256095,DYNAMIC,4235306,13211821,4502333,3517,11,6,7,2598,87751
"7,02766641590665E+018",1636256095,CLICK_COMMAND,4590953,14925711,4673965,3334,11,12,1,7,1712
"7,02766642450871E+018",1636256098,SUBREQUEST_PARENT,1907433,6517883,3769543,42,15,17,1,4,1023854
"7,027666433086E+018",1636256099,DYNAMIC,4799702,14767536,4291409,408,11,12,1,10,1769
"7,02766643309262E+018",1636256099,DYNAMIC,4848349,14925168,3769556,42,11,12,1,2,3324
"7,02766644168E+018",1636256102,CLICK_COMMAND,1497737,5088725,3397673,8,0,6,0,0,0
"7,02766646315326E+018",1636256106,CLICK_COMMAND,4823127,14918826,3939649,268,15,17,112,1385,62622
"7,0276665146911E+018",1636256118,DYNAMIC,1751833,9850228,3597583,42,6,17,1,7,694616
"7,02766651898724E+018",1636256119,CLICK_COMMAND,4649989,14462267,4286054,268,15,17,0,0,0
"7,02766657911698E+018",1636256133,DYNAMIC,4520815,14056221,4662598,42,11,12,1,1,206302
"7,0276665919994E+018",1636256136,DYNAMIC,4351812,13540324,4250000,3314,11,12,1,1,1765
"7,02766670367674E+018",1636256162,CLICK_COMMAND,4590953,14925711,4673965,3334,11,12,1,1,43894
"7,02766671225979E+018",1636256164,CLICK_COMMAND,4050469,12187720,3881042,268,8,14,1,1,25355
"7,02766671655364E+018",1636256165,DYNAMIC,4619571,14295271,2997456,250,11,17,7,2552,71301
"7,02766671655718E+018",1636256165,CLICK_COMMAND,498678,2051711,2618236,742,11,17,1,1,4062
"7,02766675521235E+018",1636256174,CLICK_COMMAND,4772124,14694239,4587260,987,11,12,2,51,1703
"7,02766678956802E+018",1636256182,DYNAMIC,4799702,14767536,4291409,408,0,14,1,2,3324
"7,02766678956894E+018",1636256182,CLICK_COMMAND,4713978,14854828,4690250,268,11,12,246,880,55172
"7,02766679386456E+018",1636256183,DYNAMIC,4781465,14717409,4352567,408,0,14,1,7,1712
"7,02766679815887E+018",1636256184,CLICK_COMMAND,4722507,14666392,4690250,268,8,14,96,6771,56069
"7,02766680246898E+018",1636256185,CLICK_COMMAND,4590953,14925711,4673965,3334,11,12,1,1,93791
"7,02766681963614E+018",1636256189,DYNAMIC,4687310,14668557,4417305,268,0,0,7,2554,72206
"7,02766681965403E+018",1636256189,SUBREQUEST_PARENT,1907433,14055981,3769572,42,0,12,1,13,2384
"7,02766682392796E+018",1636256190,DYNAMIC,3542072,14821107,4600820,742,11,10,7,5459,82796
"7,02766684111241E+018",1636256194,CLICK_COMMAND,4718271,14565533,4648939,3334,8,5,44,326,47199
"7,02766684540364E+018",1636256195,DYNAMIC,4823637,14851317,4699598,270,11,12,61,477,49279
"7,02766684969881E+018",1636256196,CLICK_COMMAND,4727082,14680203,4486817,268,0,14,7,2582,81722
"7,02766684969894E+018",1636256196,DYNAMIC,4684075,14823393,4539786,71,11,12,1,7,38286
"7,02766686689415E+018",1636256201,DYNAMIC,4835071,14926481,4428168,1810,8,14,2,51,1703
"7,02766690123855E+018",1636256209,DYNAMIC,4819625,14822577,4386889,241,11,12,1,7,38286
"7,02766690553463E+018",1636256209,DYNAMIC,4479991,13913735,4657736,834,8,5,2,51,1703
"7,02766692701458E+018",1636256214,DYNAMIC,4520832,14056300,4662601,42,11,12,3,20,29159
"7,02766693989823E+018",1636256217,DYNAMIC,4740660,14606322,4251695,2035,11,12,2,48,12148
"7,0276669570743E+018",1636256221,CLICK_COMMAND,4808738,14828126,4500165,268,11,12,1,9,1702
"7,02766697854645E+018",1636256226,DYNAMIC,4547956,14115195,3849937,3232,8,14,7,2552,71301
"7,02766700431652E+018",1636256232,CLICK_COMMAND,4050349,14820058,3946934,268,11,12,74,6355,50961
"7,02766700861227E+018",1636256233,DYNAMIC,4722502,14666415,4691447,268,11,12,96,6771,56069
"7,02766701721112E+018",1636256235,DYNAMIC,4848717,14926039,3830756,42,11,17,1,7,1712
"7,02766706444718E+018",1636256246,SUBREQUEST_PARENT,1907433,14049735,3769566,42,0,12,1,1,206302
"7,02766707733299E+018",1636256249,CLICK_COMMAND,4722470,14666622,4690250,268,11,12,103,1228,869519
"7,02766709881471E+018",1636256254,DYNAMIC,3448092,10655551,4521111,2024,11,12,22,154,470697
"7,02766712457639E+018",1636256260,DYNAMIC,4781465,14717409,4352567,408,0,14,1,10,11550
"7,02766714175659E+018",1636256264,CLICK_COMMAND,4713978,14854826,4690250,268,11,12,246,831,54688
"7,02766715035982E+018",1636256266,CLICK_COMMAND,4803851,14822364,4530295,3447,6,17,1,9,623049
"7,02766719329586E+018",1636256276,DYNAMIC,4848347,14925158,4499416,42,0,0,1,10,35430
"7,02766720618555E+018",1636256279,DYNAMIC,4722859,14549966,3702467,42,15,17,1,14,40343
"7,02766722335998E+018",1636256283,CLICK_COMMAND,4039073,12175404,3881042,268,11,12,1,2,243484
"7,0276672233609E+018",1636256283,DYNAMIC,4848624,14925788,4595990,3595,11,6,1,2,42476
"7,02766722765515E+018",1636256284,DYNAMIC,4815471,14812855,4118753,268,11,6,7,2598,87751
"7,02766725771972E+018",1636256291,DYNAMIC,2368848,7893848,3849940,3232,14,17,7,2597,87021
"7,02766727060836E+018",1636256294,DYNAMIC,4847617,14927118,4701376,270,11,6,7,2582,81722
"7,0276673178492E+018",1636256305,DYNAMIC,4819552,14822329,4386889,241,11,12,1,1,1765
"7,02766733502874E+018",1636256309,CLICK_COMMAND,4722454,14666276,4690250,268,8,14,5,5711,58835
"7,02766741663659E+018",1636256328,CLICK_COMMAND,4823128,14918825,3972159,268,8,5,1,2,35187
"7,02766744670025E+018",1636256335,CLICK_COMMAND,4722443,14665472,4690250,268,8,14,89,6066,949313
"7,02766745958561E+018",1636256338,CLICK_COMMAND,4815452,14811317,4599678,268,11,12,1,2,3324
"7,02766746817285E+018",1636256340,DYNAMIC,4611229,14276766,4477566,3348,8,14,1,10,1769
"7,02766751971345E+018",1636256352,CLICK_COMMAND,4722443,14665472,4690250,268,11,12,89,6066,56017
"7,02766751972098E+018",1636256352,DYNAMIC,4803921,14783596,3769570,42,0,0,15,57,45080
"7,02766752401156E+018",1636256354,DYNAMIC,4762669,14745650,4694473,3137,11,12,2,51,1703
"7,0276675369059E+018",1636256356,DYNAMIC,4358163,13559685,3769570,42,0,0,2,45,28892
"7,02766756266345E+018",1636256362,DYNAMIC,3998268,13603168,3769574,42,0,12,1,10,1769
"7,02766758413848E+018",1636256367,DYNAMIC,4829285,14856516,4699801,270,8,5,25,188,46029
"7,0276675884383E+018",1636256368,DYNAMIC,4526586,14911778,4572306,23,11,17,7,5459,82796
"7,0276676099225E+018",1636256373,SUBREQUEST_PARENT,1907433,14055974,3769572,42,0,12,1,2,1019649
"7,02766761849763E+018",1636256375,DYNAMIC,4799702,14767536,4291409,408,11,12,1,13,96409
"7,02766767862691E+018",1636256389,CLICK_COMMAND,4740150,14689660,4632956,268,11,12,188,2246,69937
"7,02766771728128E+018",1636256398,DYNAMIC,4799702,14767536,4291409,408,11,12,1,10,19454
"7,02766773446142E+018",1636256402,CLICK_COMMAND,1497732,5088675,3397658,6,0,6,0,0,0
"7,02766773446581E+018",1636256402,CLICK_COMMAND,1333000,4845126,3397212,32,0,6,0,0,0
"7,02766773875645E+018",1636256403,CLICK_COMMAND,247486,820804,397690,13,0,6,0,0,0
"7,02766775595277E+018",1636256408,SUBREQUEST_PARENT,1907433,14055981,3769572,42,0,12,1,7,1712
"7,0276677602326E+018",1636256408,CLICK_COMMAND,4151315,12554521,2714953,250,11,12,1,10,1769
"7,02766776882234E+018",1636256410,CLICK_COMMAND,4722507,14666392,4690250,268,8,14,96,6771,56069
"7,02766777311829E+018",1636256411,CLICK_COMMAND,3353521,10408898,4311926,3282,11,12,1,10,207057
"7,02766778170861E+018",1636256413,DYNAMIC,4799050,14794527,4424659,456,30,12,1,16,207610
"7,02766780318542E+018",1636256418,DYNAMIC,4786484,14739949,4696401,2035,15,17,2,51,1703
"7,02766781177188E+018",1636256420,CLICK_COMMAND,4722481,14667897,4690250,268,11,12,4,726,53206
"7,02766788908325E+018",1636256438,SUBREQUEST_PARENT,1907433,6517921,3769553,42,11,12,1,9,1026998
"7,0276678976724E+018",1636256440,CLICK_COMMAND,4725967,14559086,4609507,3282,8,5,1,7,1712
"7,02766790196599E+018",1636256441,DYNAMIC,4630683,14324197,3849942,3232,8,14,7,2597,87021
"7,02766790626135E+018",1636256442,DYNAMIC,4781465,14717409,4352567,408,8,14,1,10,10200
"7,02766794062096E+018",1636256450,CLICK_COMMAND,4823136,14918818,3939649,268,8,14,1,2,35187
"7,02766794491685E+018",1636256451,CLICK_COMMAND,4660100,14419558,4635334,3391,11,12,1,7,206687
"7,0276679578121E+018",1636256454,SUBREQUEST_PARENT,1907433,6517886,3702470,42,6,17,1,14,207463
"7,02766798357129E+018",1636256460,CLICK_COMMAND,4481589,14619898,449135,268,11,12,7,2552,71301
"7,02766800933919E+018",1636256466,DYNAMIC,4575325,14182286,4386889,241,11,12,1,10,1769
"7,02766801793142E+018",1636256468,DYNAMIC,4709702,14808968,4566247,268,11,12,1,9,1783
"7,02766803510919E+018",1636256472,CLICK_COMMAND,4718295,14565671,4523572,3334,11,12,1,11,7643
"7,02766803940993E+018",1636256473,DYNAMIC,4069325,12231991,4539534,42,8,14,0,0,0
"7,02766809953468E+018",1636256487,DYNAMIC,4792874,14750889,3692282,273,11,12,1,13,129293
"7,02766811671469E+018",1636256491,DYNAMIC,4807447,14822431,4697791,3334,6,10,1,2,206432
"7,02766812101011E+018",1636256492,CLICK_COMMAND,4752320,14679367,4694513,270,30,14,246,797,54295
"7,02766814677769E+018",1636256498,CLICK_COMMAND,4796581,14760301,4696586,270,30,12,1,7,1712
"7,02766814677926E+018",1636256498,CLICK_COMMAND,4508208,14186328,4677510,270,0,0,105,1181,56865
"7,02766560415928E+018",1636255906,CLICK_COMMAND,4823136,14918818,3939649,268,8,14,1,7,1712
"7,02766563422385E+018",1636255913,CLICK_COMMAND,4848743,14927135,4701288,270,8,14,7,5459,82796
"7,02766564710974E+018",1636255916,CLICK_COMMAND,4677674,14507310,4681097,268,30,12,1,9,365685
"7,02766568577152E+018",1636255925,DYNAMIC,4513491,14111201,4428172,1810,15,17,2,51,1703
"7,02766569864869E+018",1636255928,CLICK_COMMAND,4823136,14918818,3939649,268,26,12,1,7,1712
"7,02766573730464E+018",1636255937,CLICK_COMMAND,4704307,14586305,3896014,268,11,12,1,1,313616
"7,02766576307104E+018",1636255943,CLICK_COMMAND,4093287,12286347,4320420,3202,11,12,1,7,1712
"7,02766576307156E+018",1636255943,DYNAMIC,3448092,10655551,4521111,2024,0,14,61,479,49317
"7,02766577167145E+018",1636255945,SUBREQUEST_PARENT,1907433,14055981,3769572,42,0,12,1,4,94883
"7,02766578025438E+018",1636255948,CLICK_COMMAND,4722507,14666391,4690250,268,11,12,96,6771,56069
"7,02766581031718E+018",1636255954,DYNAMIC,4827607,14849491,4699158,270,11,17,131,1546,63232
